year,"New York city, New York","Los Angeles city, California","Chicago city, Illinois","Houston city, Texas","Phoenix city, Arizona","Philadelphia city, Pennsylvania","San Antonio city, Texas","San Diego city, California","Dallas city, Texas","Fort Worth city, Texas","Jacksonville city, Florida","San Jose city, California","Austin city, Texas","Charlotte city, North Carolina","Columbus city, Ohio","Indianapolis city (balance), Indiana","San Francisco city, California","Seattle city, Washington","Denver city, Colorado","Oklahoma City city, Oklahoma","Nashville-Davidson (balance), Tennessee","Washington city, District of Columbia","El Paso city, Texas","Las Vegas city, Nevada","Boston city, Massachusetts","Detroit city, Michigan","Louisville/Jefferson County (balance), Kentucky","Portland city, Oregon","Memphis city, Tennessee","Baltimore city, Maryland","Milwaukee city, Wisconsin","Albuquerque city, New Mexico","Tucson city, Arizona","Fresno city, California","Sacramento city, California","Atlanta city, Georgia","Mesa city, Arizona","Kansas City city, Missouri","Raleigh city, North Carolina","Colorado Springs city, Colorado","Omaha city, Nebraska","Miami city, Florida","Virginia Beach city, Virginia","Long Beach city, California","Oakland city, California","Minneapolis city, Minnesota","Bakersfield city, California","Tampa city, Florida","Tulsa city, Oklahoma","Arlington city, Texas","Aurora city, Colorado","Wichita city, Kansas","Honolulu CDP, Hawaii","Cleveland city, Ohio","New Orleans city, Louisiana","Henderson city, Nevada","Urban Honolulu CDP, Hawaii","Anaheim city, California","Orlando city, Florida","Lexington-Fayette, Kentucky","Stockton city, California","Riverside city, California","Irvine city, California","Corpus Christi city, Texas","Newark city, New Jersey","Santa Ana city, California","Cincinnati city, Ohio","San Juan zona urbana, Puerto Rico","Pittsburgh city, Pennsylvania","St. Paul city, Minnesota","Greensboro city, North Carolina","Jersey City city, New Jersey","Durham city, North Carolina","Lincoln city, Nebraska","North Las Vegas city, Nevada","Plano city, Texas","Anchorage municipality, Alaska","Gilbert town, Arizona","Madison city, Wisconsin","Reno city, Nevada","Chandler city, Arizona","St. Louis city, Missouri","Chula Vista city, California","Buffalo city, New York","Fort Wayne city, Indiana","Lubbock city, Texas","St. Petersburg city, Florida","Toledo city, Ohio","Laredo city, Texas","Port St. Lucie city, Florida","Glendale city, Arizona","Irving city, Texas","Winston-Salem city, North Carolina","Chesapeake city, Virginia","Garland city, Texas","Enterprise CDP, Nevada","Scottsdale city, Arizona","Arlington CDP, Virginia","Boise City city, Idaho","Hialeah city, Florida","Frisco city, Texas","Richmond city, Virginia","Cape Coral city, Florida","Norfolk city, Virginia","Spokane city, Washington","Huntsville city, Alabama","Santa Clarita city, California","Fremont city, California","Tacoma city, Washington","McKinney city, Texas","San Bernardino city, California","Spring Valley CDP, Nevada","Baton Rouge city, Louisiana","Modesto city, California","Fontana city, California","Salt Lake City city, Utah","Moreno Valley city, California","Des Moines city, Iowa","Worcester city, Massachusetts","Yonkers city, New York","Fayetteville city, North Carolina","Sioux Falls city, South Dakota","Grand Prairie city, Texas","Rochester city, New York","Tallahassee city, Florida","Little Rock city, Arkansas","Overland Park city, Kansas","Augusta-Richmond County (balance), Georgia","Columbus city, Georgia","Mobile city, Alabama","Oxnard city, California","Grand Rapids city, Michigan","Sunrise Manor CDP, Nevada","Peoria city, Arizona","Vancouver city, Washington","Knoxville city, Tennessee","Birmingham city, Alabama","Amarillo city, Texas","Montgomery city, Alabama","Providence city, Rhode Island","Huntington Beach city, California","Brownsville city, Texas","Chattanooga city, Tennessee","Fort Lauderdale city, Florida","Tempe city, Arizona","Akron city, Ohio","Glendale city, California","Clarksville city, Tennessee","Ontario city, California","Paradise CDP, Nevada","Newport News city, Virginia","Elk Grove city, California","Cary town, North Carolina","Aurora city, Illinois","Salem city, Oregon","Pembroke Pines city, Florida","Eugene city, Oregon","Shreveport city, Louisiana","Santa Rosa city, California","Rancho Cucamonga city, California","Garden Grove city, California","Oceanside city, California","Fort Collins city, Colorado","Springfield city, Missouri","Murfreesboro city, Tennessee","Surprise city, Arizona","Lancaster city, California","Bayamón zona urbana, Puerto Rico","Denton city, Texas","Roseville city, California","Palmdale city, California","Corona city, California","Salinas city, California","Killeen city, Texas","Paterson city, New Jersey","Alexandria city, Virginia","Hollywood city, Florida","Charleston city, South Carolina","Hayward city, California","Kansas City city, Kansas","Macon-Bibb County, Georgia","Lakewood city, Colorado","Sunnyvale city, California","Springfield city, Massachusetts","Bellevue city, Washington","Naperville city, Illinois","Joliet city, Illinois","Bridgeport city, Connecticut","Lehigh Acres CDP, Florida","Mesquite city, Texas","Pasadena city, Texas","Olathe city, Kansas","Escondido city, California","Savannah city, Georgia","McAllen city, Texas","Gainesville city, Florida","Pomona city, California","Thornton city, Colorado","Waco city, Texas","Visalia city, California","Syracuse city, New York","Metairie CDP, Louisiana","Rockford city, Illinois","Columbia city, South Carolina","Midland city, Texas","Miramar city, Florida","Palm Bay city, Florida","Jackson city, Mississippi","Coral Springs city, Florida","Victorville city, California","The Woodlands CDP, Texas","Elizabeth city, New Jersey","Fullerton city, California","Meridian city, Idaho","Torrance city, California","Stamford city, Connecticut","West Valley City city, Utah","Fargo city, North Dakota","Orange city, California","Cedar Rapids city, Iowa","Warren city, Michigan","Hampton city, Virginia","New Haven city, Connecticut","Pasadena city, California","Kent city, Washington","Dayton city, Ohio","Carolina zona urbana, Puerto Rico","Round Rock city, Texas","Carrollton city, Texas","Lewisville city, Texas","Sterling Heights city, Michigan","Santa Clara city, California","Pearland city, Texas","Norman city, Oklahoma","Columbia city, Missouri","Abilene city, Texas","Athens-Clarke County (balance), Georgia","College Station city, Texas","Clovis city, California","West Palm Beach city, Florida","Allentown city, Pennsylvania","Brandon CDP, Florida","North Charleston city, South Carolina","Simi Valley city, California","Topeka city, Kansas","Wilmington city, North Carolina","Lakeland city, Florida","Thousand Oaks city, California","Concord city, California","Odessa city, Texas","Rochester city, Minnesota","Vallejo city, California","San Tan Valley CDP, Arizona","Ann Arbor city, Michigan","Fairfield city, California","Arvada city, Colorado","Lafayette city, Louisiana","Hartford city, Connecticut","Broken Arrow city, Oklahoma","Berkeley city, California","Independence city, Missouri","Billings city, Montana","Cambridge city, Massachusetts","Lowell city, Massachusetts","League City city, Texas","Antioch city, California","Richardson city, Texas","Goodyear city, Arizona","Pompano Beach city, Florida","Spring Hill CDP, Florida","Nampa city, Idaho","High Point city, North Carolina","Menifee city, California","Las Cruces city, New Mexico","Clearwater city, Florida","West Jordan city, Utah","New Braunfels city, Texas","Manchester city, New Hampshire","Miami Gardens city, Florida","Peoria city, Illinois","Waterbury city, Connecticut","Elgin city, Illinois","Provo city, Utah","Riverview CDP, Florida","Richmond city, California","Westminster city, Colorado","Evansville city, Indiana","Conroe city, Texas","East Los Angeles CDP, California","Greeley city, Colorado","Buckeye city, Arizona","Tuscaloosa city, Alabama","Allen city, Texas","Carlsbad city, California","Lansing city, Michigan","Everett city, Washington","Beaumont city, Texas","Murrieta city, California","Rio Rancho city, New Mexico","Temecula city, California","Concord city, North Carolina","Tyler city, Texas","Springfield city, Illinois","Davie town, Florida","South Fulton city, Georgia","Sparks city, Nevada","Gresham city, Oregon","Santa Maria city, California","Pueblo city, Colorado","Hillsboro city, Oregon","Sugar Land city, Texas","San Buenaventura (Ventura) city, California","Downey city, California","Costa Mesa city, California","Centennial city, Colorado","Edinburg city, Texas","Spokane Valley city, Washington","Jurupa Valley city, California","Bend city, Oregon","West Covina city, California","Boulder city, Colorado","Palm Coast city, Florida","Dearborn city, Michigan","Green Bay city, Wisconsin","Lee's Summit city, Missouri","St. George city, Utah","Brockton city, Massachusetts","Renton city, Washington","Sandy Springs CDP, Georgia","Rialto city, California","Fishers town, Indiana","El Monte city, California","Vacaville city, California","Atascocita CDP, Texas","Carmel city, Indiana","Yuma city, Arizona","Burbank city, California","Lynn city, Massachusetts","Quincy city, Massachusetts","El Cajon city, California","Fayetteville city, Arkansas","Suffolk city, Virginia","San Mateo city, California","South Bend city, Indiana","Chico city, California","Inglewood city, California","Wichita Falls city, Texas","Boca Raton city, Florida","Columbia CDP, Maryland","Hesperia city, California","Daly City city, California","Georgetown city, Texas","Albany city, New York","New Bedford city, Massachusetts","Ponce zona urbana, Puerto Rico","Davenport city, Iowa","Longmont city, Colorado","Plantation city, Florida","Deltona city, Florida","Federal Way city, Washington","Tracy city, California","Sunrise city, Florida","Fort Myers city, Florida","Edison CDP, New Jersey","San Angelo city, Texas","Kenosha city, Wisconsin","Vista city, California","Highlands Ranch CDP, Colorado","Edmond city, Oklahoma","Alafaya CDP, Florida","Beaverton city, Oregon","Norwalk city, California","Roanoke city, Virginia","Yakima city, Washington","Lawrence city, Kansas","Toms River CDP, New Jersey","Orem city, Utah","Avondale city, Arizona","San Marcos city, California","Portsmouth city, Virginia","Temple city, Texas","Merced city, California","Reading city, Pennsylvania","Clinton CDP, Michigan","Bellingham city, Washington","Mount Pleasant town, South Carolina","Kirkland city, Washington","O'Fallon city, Missouri","Greenville city, North Carolina","Asheville city, North Carolina","Fall River city, Massachusetts","Manteca city, California","Indio city, California","Chino city, California","Norwalk city, Connecticut","Redding city, California","Lehi city, Utah","Livonia city, Michigan","Hoover city, Alabama","Erie city, Pennsylvania","Hemet city, California","North Port city, Florida","Sandy city, Utah","Queen Creek town, Arizona","Roswell city, Georgia","Waukegan city, Illinois","Champaign city, Illinois","Nashua city, New Hampshire","Mission Viejo city, California","Bryan city, Texas","Germantown CDP, Maryland","Carson city, California","Mansfield city, Texas","Trenton city, New Jersey","Compton city, California","South Gate city, California","Santa Monica city, California","Newton city, Massachusetts","Santa Fe city, New Mexico","Fort Smith city, Arkansas","Deerfield Beach city, Florida","Arden-Arcade CDP, California","Clifton city, New Jersey","Macon city, Georgia","Lawton city, Oklahoma","Springdale city, Arkansas","Westminster city, California","Frederick city, Maryland","Lawrence city, Massachusetts","Troy city, Michigan","Franklin city, Tennessee","Danbury city, Connecticut","Ogden city, Utah","Mission city, Texas","Bloomington city, Minnesota","Folsom city, California","Duluth city, Minnesota","Melbourne city, Florida","Sioux City city, Iowa","Mountain View city, California","Santa Barbara city, California","Lake Forest city, California","Citrus Heights city, California","Kennewick city, Washington","San Leandro city, California","Baytown city, Texas","Auburn city, Washington","Medford city, Oregon","Town 'n' Country CDP, Florida","South Jordan city, Utah","Leander city, Texas","Daytona Beach city, Florida","San Ramon city, California","Warner Robins city, Georgia","Homestead city, Florida","Whittier city, California","Gastonia city, North Carolina","New Rochelle city, New York","Four Corners CDP, Florida","Livermore city, California","Kissimmee city, Florida","Cranston city, Rhode Island","Layton city, Utah","Farmington Hills city, Michigan","Rancho Cordova city, California","Auburn city, Alabama","Wesley Chapel CDP, Florida","Hawthorne city, California","Doral city, Florida","Warwick city, Rhode Island","Miami Beach city, Florida","Castle Rock town, Colorado","Boynton Beach city, Florida","Perris city, California","Redwood City city, California","Newport Beach city, California","Longview city, Texas","Brooklyn Park city, Minnesota","Westland city, Michigan","Kendall CDP, Florida","Buena Park city, California","Jonesboro city, Arkansas","Largo city, Florida","Redmond city, Washington","Somerville city, Massachusetts","Cicero town, Illinois","The Villages CDP, Florida","Waldorf CDP, Maryland","Poinciana CDP, Florida","Johns Creek city, Georgia","Lake Charles city, Louisiana","Pharr city, Texas","Loveland city, Colorado","Spring CDP, Texas","Missouri City city, Texas","Woodbury city, Minnesota","Canton CDP, Michigan","Lynchburg city, Virginia","Alhambra city, California","Bethlehem city, Pennsylvania","Pasco city, Washington","Rapid City city, South Dakota","Milpitas city, California","Flint city, Michigan","Upland city, California","Flower Mound town, Texas","Parma city, Ohio","Bloomington city, Illinois","Cedar Park city, Texas","Bowling Green city, Kentucky","Tustin city, California","Alameda city, California","Wyoming city, Michigan","Plymouth city, Minnesota","Carmichael CDP, California","Lakewood city, California","Rochester Hills city, Michigan","Broomfield city, Colorado","Mableton city, Georgia","Schaumburg village, Illinois","Missoula city, Montana","Racine city, Wisconsin","Lakeville city, Minnesota","Glen Burnie CDP, Maryland","Silver Spring CDP, Maryland","Bismarck city, North Dakota","Bloomington city, Indiana","Ellicott City CDP, Maryland","Flagstaff city, Arizona","Chino Hills city, California","Pittsburg city, California","Pawtucket city, Rhode Island","Napa city, California","Southfield city, Michigan","Ankeny city, Iowa","Iowa City city, Iowa","Maricopa city, Arizona","Lauderhill city, Florida","Marysville city, Washington","Pine Hills CDP, Florida","Hammond city, Indiana","Evanston city, Illinois","Apex town, North Carolina","Scranton city, Pennsylvania","New Britain city, Connecticut","Rock Hill city, South Carolina","Bellflower city, California","Pleasanton city, California","Rogers city, Arkansas","Arlington Heights village, Illinois","Noblesville city, Indiana","Blaine city, Minnesota","Tamarac city, Florida","Rocklin city, California","Apple Valley town, California","Johnson City city, Tennessee","Caguas zona urbana, Puerto Rico","Gulfport city, Mississippi","Bayonne city, New Jersey","Appleton city, Wisconsin","Greenville city, South Carolina","San Marcos city, Texas","Casas Adobes CDP, Arizona","Redlands city, California","Bolingbrook village, Illinois","West Des Moines city, Iowa","Lake Elsinore city, California","Cheektowaga CDP, New York","Framingham CDP, Massachusetts","Kalamazoo city, Michigan","Wilmington city, Delaware","Lafayette city, Indiana","Caldwell city, Idaho","Turlock city, California","Maple Grove city, Minnesota","Dothan city, Alabama","Tulare city, California","St. Charles city, Missouri","Eau Claire city, Wisconsin","Harlingen city, Texas","Mount Vernon city, New York","East Orange city, New Jersey","Camden city, New Jersey","Bethesda CDP, Maryland","Shelby CDP, Michigan","Waukesha city, Wisconsin","North Richland Hills city, Texas","Rowlett city, Texas","St. Cloud city, Florida","Greenwood city, Indiana","Jacksonville city, North Carolina","Walnut Creek city, California","Waterford CDP, Michigan","Eastvale city, California","Passaic city, New Jersey","Gaithersburg city, Maryland","Conway city, Arkansas","Weston city, Florida","Grand Junction city, Colorado","Dublin city, California","Lakewood CDP, New Jersey","Commerce City city, Colorado","Ocala city, Florida","Florence-Graham CDP, California","Delray Beach city, Florida","Camarillo city, California","Shawnee city, Kansas","St. Cloud city, Minnesota","Portland city, Maine","Idaho Falls city, Idaho","Schenectady city, New York","Jackson city, Tennessee","Baldwin Park city, California","St. Joseph city, Missouri","Canton city, Ohio","Yuba City city, California","Horizon West CDP, Florida","Madera city, California","Ames city, Iowa","Casa Grande city, Arizona","Guaynabo zona urbana, Puerto Rico","Lodi city, California","Fountainebleau CDP, Florida","Rockville city, Maryland","Haverhill city, Massachusetts","Bossier City city, Louisiana","Port Charlotte CDP, Florida","Redondo Beach city, California","South San Francisco city, California","Novi city, Michigan","Palo Alto city, California","Waterloo city, Iowa","Centreville CDP, Virginia","Albany city, Georgia","Alpharetta city, Georgia","Oshkosh city, Wisconsin","Eagan city, Minnesota","Wheaton-Glenmont CDP, Maryland","Madison city, Alabama","Davis city, California","Huntersville town, North Carolina","Marietta city, Georgia","Sanford city, Florida","Union City city, New Jersey","South Hill CDP, Washington","Malden city, Massachusetts","Pflugerville city, Texas","Mayagüez zona urbana, Puerto Rico","Port Orange city, Florida","Dundalk CDP, Maryland","Decatur city, Illinois","Yorba Linda city, California","Sammamish city, Washington","Janesville city, Wisconsin","Laguna Niguel city, California","Brentwood city, California","Pontiac city, Michigan","Shoreline city, Washington","Union City city, California","Victoria city, Texas","Castro Valley CDP, California","Irvington CDP, New Jersey","North Little Rock city, Arkansas","Palatine village, Illinois","Skokie village, Illinois","Waltham city, Massachusetts","Kyle city, Texas","Jupiter town, Florida","Dale City CDP, Virginia","The Hammocks CDP, Florida","Lorain city, Ohio","Cheyenne city, Wyoming","Brookline CDP, Massachusetts","South Whittier CDP, California","Youngstown city, Ohio","Parker town, Colorado","Medford city, Massachusetts","Wellington village, Florida","Millcreek CDP, Utah","Muncie city, Indiana","Reston CDP, Virginia","Gary city, Indiana","Kenner city, Louisiana","Santa Cruz city, California","San Clemente city, California","West Bloomfield Township CDP, Michigan","Lynwood city, California","Palm Harbor CDP, Florida","Brentwood CDP, New York"
2005,7956113.0,3731437.0,2701926.0,1941430.0,1377980.0,1406415.0,1202223.0,1208331.0,1144946.0,604538.0,768537.0,887330.0,678457.0,601598.0,693983.0,765310.0,719077.0,536946.0,545198.0,515751.0,522662.0,515118.0,583419.0,538653.0,520702.0,836056.0,547839.0,513627.0,642251.0,608481.0,556948.0,488133.0,507362.0,477251.0,445287.0,394929.0,442445.0,440885.0,315249.0,376985.0,373215.0,361701.0,430856.0,463956.0,373910.0,350260.0,286316.0,312855.0,370447.0,348965.0,291317.0,354582.0,362252.0,414534.0,437186.0,223776.0,,329483.0,221299.0,255389.0,278515.0,294059.0,172182.0,280002.0,254217.0,302302.0,287540.0,404306.0,284366.0,261559.0,208552.0,246335.0,191731.0,226062.0,165061.0,251648.0,266281.0,178539.0,203704.0,204478.0,225725.0,333730.0,212954.0,256492.0,219346.0,199789.0,232960.0,285937.0,207787.0,122554.0,229913.0,212262.0,183467.0,214835.0,235750.0,,215933.0,191852.0,191667.0,213791.0,66538.0,180757.0,134388.0,206172.0,192777.0,158618.0,167047.0,210387.0,191934.0,92337.0,204552.0,140723.0,205442.0,202971.0,158235.0,182670.0,162987.0,196917.0,154398.0,193327.0,128777.0,132358.0,148677.0,189312.0,141148.0,176924.0,161901.0,181019.0,175930.0,193332.0,178871.0,193568.0,195609.0,141941.0,155488.0,168744.0,222154.0,176999.0,193042.0,160264.0,189451.0,171528.0,139158.0,141307.0,166171.0,200181.0,194620.0,107130.0,156679.0,211509.0,176591.0,127371.0,107446.0,170490.0,142006.0,159422.0,142716.0,192531.0,146500.0,144958.0,192345.0,162259.0,122297.0,139600.0,83822.0,91411.0,135225.0,197365.0,87766.0,108848.0,145800.0,162410.0,156950.0,98434.0,148353.0,133479.0,138412.0,109151.0,135474.0,142341.0,,142434.0,132725.0,146948.0,114748.0,147779.0,128090.0,132011.0,,126895.0,150180.0,107710.0,133017.0,117478.0,116376.0,100879.0,161257.0,102331.0,107146.0,108467.0,132495.0,132944.0,139173.0,88450.0,100799.0,115444.0,90102.0,163928.0,127654.0,93042.0,65744.0,121137.0,142064.0,,138618.0,118568.0,119795.0,88809.0,137994.0,119670.0,134901.0,133584.0,108412.0,129400.0,84979.0,132679.0,167801.0,81639.0,122699.0,81484.0,123368.0,102204.0,,97484.0,82103.0,105165.0,94125.0,65370.0,80529.0,86804.0,105231.0,89929.0,70001.0,116722.0,117326.0,91207.0,89586.0,127895.0,116782.0,94329.0,88338.0,115657.0,,98743.0,102642.0,104766.0,108175.0,111103.0,85039.0,90432.0,111842.0,92844.0,81260.0,96876.0,,103339.0,107892.0,,94892.0,85894.0,67112.0,101852.0,,84029.0,108382.0,101626.0,,109308.0,91694.0,102136.0,104539.0,93412.0,101164.0,,96648.0,99305.0,110708.0,,130766.0,82836.0,,68006.0,70037.0,92998.0,119675.0,88850.0,107876.0,98146.0,63116.0,87878.0,,87687.0,110262.0,88683.0,,76405.0,95334.0,88817.0,101302.0,82732.0,69344.0,100154.0,111391.0,105333.0,103482.0,,87731.0,,66105.0,116371.0,83432.0,,94511.0,94242.0,86357.0,,91938.0,,99577.0,93284.0,,108913.0,81117.0,,,91433.0,100053.0,83419.0,84080.0,92507.0,58839.0,77922.0,93481.0,97070.0,71298.0,120204.0,88861.0,74361.0,93637.0,79714.0,93513.0,,78402.0,84898.0,149044.0,95382.0,76181.0,88859.0,85979.0,83164.0,82218.0,86586.0,,99612.0,82293.0,95440.0,83228.0,88450.0,71658.0,,83447.0,103844.0,90074.0,79517.0,74951.0,92326.0,85616.0,61666.0,77445.0,95183.0,,65391.0,81302.0,98968.0,69057.0,,,67875.0,55435.0,74889.0,97612.0,,65091.0,69732.0,86354.0,89362.0,,103497.0,74473.0,91423.0,77076.0,,88189.0,,98137.0,82355.0,65600.0,84632.0,90136.0,56277.0,,92156.0,,77471.0,97833.0,103547.0,82777.0,82383.0,66453.0,81054.0,71599.0,94284.0,72667.0,89790.0,79486.0,,97946.0,,82191.0,83958.0,,72312.0,79171.0,,80055.0,61408.0,76918.0,76373.0,78395.0,69427.0,90708.0,69305.0,81824.0,,77631.0,61504.0,,73782.0,77622.0,,,,,,,80554.0,72183.0,75961.0,,87054.0,,77025.0,,78803.0,,,,100754.0,,85804.0,84086.0,,58611.0,,81195.0,82381.0,76897.0,66408.0,80284.0,88442.0,76062.0,,71269.0,,74869.0,83539.0,,,,,68294.0,,,,60513.0,,90501.0,60378.0,76309.0,68144.0,,,,111948.0,74420.0,,79708.0,60822.0,,,79811.0,77058.0,68960.0,68978.0,,88253.0,70126.0,,,77817.0,,77277.0,,,73624.0,,55406.0,,,80897.0,,72896.0,73085.0,75053.0,,,,,,,72507.0,62258.0,,67314.0,70193.0,,78198.0,67018.0,,78001.0,,,,,65229.0,,83404.0,66388.0,,69489.0,,,,73548.0,69944.0,,,80581.0,,61550.0,62380.0,,,74883.0,,,,,,,65354.0,61147.0,73305.0,,69837.0,62690.0,,,,,,,72444.0,,68422.0,,,70557.0,,,,,,66788.0,,,,59624.0,,,,,84812.0,68971.0,72584.0,,,,,,78118.0,,,,,,,61473.0,,,,68971.0,,74040.0,,,,,,,,,,64842.0,,,,75177.0,,,71437.0,,,,,,59472.0,,65239.0,,,65908.0,,68799.0,,,,,66005.0,,65476.0,,,,65844.0,,,,,56843.0,,97057.0,72874.0,,,,69901.0,,
2006,8214426.0,3773846.0,2749283.0,2074828.0,1429637.0,1448394.0,1273374.0,1261251.0,1192538.0,637178.0,799875.0,916220.0,717100.0,648387.0,718477.0,789306.0,744041.0,562106.0,566974.0,543524.0,553988.0,581530.0,596189.0,569753.0,575187.0,834116.0,559526.0,539950.0,643122.0,631366.0,563079.0,493438.0,516084.0,477468.0,438246.0,442887.0,493077.0,432773.0,346358.0,399452.0,382776.0,358091.0,435619.0,466718.0,377256.0,369051.0,306137.0,322428.0,381780.0,357370.0,298597.0,356995.0,364522.0,406427.0,223388.0,228614.0,,344141.0,220268.0,270789.0,284418.0,311575.0,182855.0,285175.0,266736.0,351894.0,302616.0,414233.0,297061.0,272217.0,230026.0,242845.0,201204.0,238302.0,190291.0,266021.0,278700.0,171494.0,214098.0,205327.0,241064.0,347181.0,211253.0,257758.0,252121.0,210178.0,261073.0,292584.0,217559.0,140127.0,236492.0,205920.0,196406.0,220560.0,240876.0,77306.0,222275.0,199776.0,204027.0,209971.0,88388.0,192913.0,148246.0,229112.0,197446.0,166747.0,158940.0,207356.0,199663.0,110123.0,210061.0,149848.0,224959.0,204242.0,175548.0,180298.0,179585.0,196857.0,166199.0,198871.0,164261.0,141074.0,155593.0,204963.0,154062.0,187535.0,163578.0,187140.0,188660.0,194822.0,170858.0,184369.0,184739.0,150481.0,158148.0,175027.0,217131.0,188798.0,202443.0,170435.0,187407.0,177112.0,151944.0,174107.0,159765.0,197950.0,192340.0,111317.0,155168.0,197622.0,178281.0,146793.0,111337.0,182702.0,148311.0,154942.0,145374.0,203914.0,150188.0,158006.0,165450.0,164301.0,135481.0,148793.0,92182.0,103402.0,139079.0,202117.0,93058.0,113590.0,143439.0,161998.0,141112.0,95874.0,149426.0,136974.0,144092.0,99997.0,129986.0,142266.0,,144428.0,140516.0,150433.0,119678.0,139155.0,144158.0,136282.0,67863.0,137653.0,147333.0,115157.0,140252.0,128418.0,130831.0,105714.0,153032.0,111323.0,119394.0,114835.0,139131.0,125027.0,149914.0,115575.0,100731.0,111881.0,93419.0,176227.0,138021.0,100672.0,64418.0,129337.0,134851.0,,142091.0,118029.0,117506.0,90193.0,133755.0,123944.0,131905.0,145017.0,127288.0,144264.0,90493.0,151153.0,168887.0,80922.0,122269.0,84219.0,133986.0,112098.0,65006.0,97288.0,92935.0,110142.0,111290.0,73782.0,83083.0,92686.0,113127.0,88657.0,89638.0,124653.0,116296.0,95518.0,100502.0,127548.0,121753.0,99459.0,96658.0,116994.0,,112371.0,108649.0,103277.0,115860.0,119977.0,92098.0,106230.0,119158.0,99527.0,89804.0,90897.0,67108.0,98330.0,97191.0,,105941.0,94552.0,69536.0,92275.0,,89162.0,115498.0,94589.0,,108720.0,90741.0,111983.0,104341.0,99430.0,114822.0,,103022.0,104001.0,117232.0,,127442.0,93957.0,,76589.0,69441.0,95421.0,110990.0,97990.0,117410.0,90461.0,72646.0,79080.0,,93717.0,108160.0,83422.0,,84723.0,98025.0,85016.0,103937.0,90754.0,72140.0,102454.0,114742.0,105169.0,103000.0,68430.0,83675.0,,70853.0,112809.0,92474.0,58632.0,101232.0,97496.0,86796.0,70951.0,94634.0,,97898.0,98769.0,,113605.0,87171.0,,,96120.0,107648.0,85343.0,86627.0,89277.0,63886.0,81071.0,90959.0,100435.0,71728.0,129900.0,97252.0,74623.0,87736.0,90534.0,100237.0,,88855.0,98578.0,150834.0,97558.0,84880.0,78287.0,82354.0,86153.0,88420.0,84887.0,,100724.0,91315.0,95186.0,95126.0,92924.0,76673.0,,80758.0,106692.0,91552.0,83707.0,88587.0,94150.0,85991.0,59482.0,77672.0,101377.0,,73667.0,83463.0,90404.0,75256.0,,,67818.0,71211.0,83019.0,91867.0,,62300.0,74361.0,78141.0,89012.0,,99304.0,71832.0,105725.0,66676.0,,90876.0,,88465.0,88486.0,72415.0,89681.0,97340.0,66069.0,,87876.0,,83581.0,98435.0,103378.0,88244.0,89918.0,62876.0,82233.0,82272.0,90212.0,79349.0,91682.0,90851.0,,95896.0,,69942.0,80125.0,,78155.0,80926.0,,81152.0,69687.0,86884.0,76447.0,81456.0,71518.0,81305.0,74796.0,84751.0,,90236.0,73491.0,,74090.0,70224.0,,,,,,,100401.0,70447.0,72735.0,,74900.0,,74127.0,,84190.0,,,,90057.0,,82178.0,84880.0,,63267.0,,78122.0,86820.0,79294.0,73367.0,87489.0,78524.0,80238.0,,75801.0,,65219.0,80976.0,,,,,71741.0,,,,62436.0,,92284.0,68158.0,81693.0,72535.0,,,,112524.0,78432.0,67293.0,84925.0,68272.0,,,61756.0,70208.0,75870.0,68983.0,,89293.0,74884.0,,,77044.0,,76224.0,,,73492.0,,66295.0,,,77694.0,,76396.0,77011.0,70808.0,,,,,,,80344.0,68315.0,,72313.0,71432.0,,82792.0,73499.0,,74320.0,,,,,75075.0,,84967.0,68052.0,,70097.0,,,,73573.0,74323.0,,,75279.0,66173.0,68290.0,63752.0,,,68568.0,,,,,,,71188.0,64060.0,73838.0,,74140.0,67691.0,,,,,67280.0,,68258.0,,56665.0,,,68421.0,,,,,,65346.0,,,,62113.0,,,,,79476.0,74059.0,76096.0,,,,,,79913.0,,,,,,,63738.0,,,,66416.0,,77730.0,,,,,,,,,,67556.0,,,,75824.0,,,77669.0,64226.0,,,,,69394.0,,62749.0,,,,,65683.0,73921.0,,,,63616.0,,70881.0,,,,70459.0,,,,,61683.0,,85444.0,62764.0,,,69048.0,80147.0,,
